Time (sec),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Forktip Pose X (m),Forktip Pose Y (m),Forktip Pose Z (m),Forktip Pose Roll (rad),Forktip Pose Pitch (rad),Forktip Pose Yaw (rad)
1637705108.841255,-0.063008246362734541,-0.10737360409405229,-0.09982126127804491,1.0048509687036801e-05,-6.5258733432320049e-05,-1.4565582165209506e-05,,,,,,
1637705108.8439314,,,,,,,-0.24522249021002487,-0.01744098049598916,-0.19430727404018544,2.9119139416043165,0.28456309533393637,-0.4649879070393292
1637705108.8512807,0.028744975275650758,0.044778196016980867,0.057503444729251285,-2.122922929552004e-05,-9.4014962919679456e-05,-5.0946696254352414e-05,,,,,,
1637705108.8540103,,,,,,,-0.2452327181431131,-0.01745375326611509,-0.19430802456754914,2.9118022020238294,0.284554976628149,-0.46495951050162904
1637705108.8611424,-0.049724819357022158,-0.14610119014647333,-0.29018735826651465,-0.00012887130013033632,-9.1060785216644024e-05,-3.50158357370553e-05,,,,,,
1637705108.8639412,,,,,,,-0.24524035775547415,-0.017448508821544334,-0.19433481087214455,2.911857301876697,0.28458212013080164,-0.46487824487916796
1637705108.8711765,-0.083045674403819603,-0.17034181333471582,-0.1455534288436695,-8.9482115869038656e-05,-0.00010889362106764977,-4.055209222888351e-05,,,,,,
1637705108.8739684,,,,,,,-0.24524047171827848,-0.017456170647649566,-0.1943168525890534,2.911803792106728,0.28457688001498754,-0.4650326597854006
1637705108.8740227,,,,,,,-0.2452270171855726,-0.017433732553722964,-0.19431777317149257,2.912005260983499,0.2846060451076218,-0.4647678458313685
1637705108.8811839,0.022859231574430809,-0.04721194634323421,-0.3797078205034765,-3.7751871697034147e-05,-0.00016956891671237998,-1.4565582165209506e-05,,,,,,
1637705108.884024,,,,,,,-0.24523503440668026,-0.01745145968889969,-0.19431870425941333,2.9118913538417845,0.2846008534451415,-0.4649290208669832
1637705108.8911817,-0.049248380860063022,-0.024484654598354166,-0.2777501303204506,-8.4271559143333556e-05,-0.00012401975067594012,-9.933204284294506e-06,,,,,,
1637705108.8939528,,,,,,,-0.24524647991342238,-0.017461278748275466,-0.19433461505545702,2.91178465422216,0.28459859172725166,-0.46495754206917395
1637705108.9012113,-0.011326980272836469,-0.11055709550186088,-0.21439855649790296,-6.8931840978058182e-05,-0.00015104086121743574,-3.998716809706232e-05,,,,,,
1637705108.9039333,,,,,,,-0.2452423858354945,-0.017457211662838507,-0.1943160373903806,2.911890440897305,0.28460464287952525,-0.4648460889376234
1637705108.9112287,-0.065045151326231732,-0.11520633949544053,-0.2110490455381786,-3.4601920505908323e-05,-0.00010904165362031961,-3.716254743797026e-05,,,,,,
1637705108.9139442,,,,,,,-0.24521701861449027,-0.017438910297480514,-0.19432221984503095,2.9119128100031113,0.28448697870442424,-0.4650688371627902
1637705108.9212391,0.024705908387315421,-0.15005954751551043,-0.25645204469607563,-6.1419728025241115e-05,-0.00014800837718025465,-6.1228315453455e-05,,,,,,
1637705108.923974,,,,,,,-0.24522952294492326,-0.01742808541667415,-0.19431573298575933,2.911989743570177,0.284583827910887,-0.4649394943399846
1637705108.9240432,,,,,,,-0.24522553974684694,-0.017458719279876217,-0.194315765753869,2.911832277831618,0.2844655234770446,-0.4649957624227107
1637705108.9312654,-0.083750643114890361,-0.027382634630214772,-0.1736306043785607,-7.556281997887395e-05,-0.00013164673083863854,-2.2813474489766922e-05,,,,,,
1637705108.9339504,,,,,,,-0.24523701030765024,-0.01746447744509544,-0.19433050926206863,2.9118215715440066,0.28458203641413937,-0.464865042248695
1637705108.941279,-0.10286616187288643,-0.052918940164701798,-0.2092297228522213,-9.8564430884094477e-05,-8.6609470082126569e-05,-1.0385143589749374e-05,,,,,,
1637705108.94394,,,,,,,-0.2452271580369301,-0.017444051776334735,-0.19430903122832743,2.911868577321601,0.2845502380658703,-0.4650149968381968
1637705108.9511535,-0.043006059710531619,-0.11108547375512137,0.19799607972513478,-0.00012146347764683468,-0.0001149640231151694,-4.1004031534338375e-05,,,,,,
1637705108.9540293,,,,,,,-0.24523489246803973,-0.017442280589750753,-0.1943292209508437,2.91185142424006,0.28459775700350187,-0.46490109909669697
1637705108.961172,0.02731587047145876,-0.028926767133329222,0.0009843394779309733,-6.9037509447748483e-05,-0.00016193035104282354,-1.140200702702543e-05,,,,,,
1637705108.9639444,,,,,,,-0.24524158710769584,-0.017449443665905368,-0.19432257282295884,2.91190934429583,0.28465881788284886,-0.46479138046427876
1637705108.9711833,-0.028208335044450451,-0.13154705106750572,-0.08645435499123444,-9.2710082188569398e-05,-6.6921505307965411e-05,-5.388430173981079e-05,,,,,,
1637705108.9739702,,,,,,,-0.2452384933728209,-0.01743597121096252,-0.19432544855724676,2.9118999859600883,0.28462523858903,-0.464888404619494
1637705108.9740298,,,,,,,-0.24522625829215286,-0.01744243933311007,-0.19430873016313244,2.912010922772868,0.2846114222117458,-0.46473704068500726
1637705108.9812121,-0.09819620510132869,0.013242174489204173,0.03176158560053999,-1.6234434716062759e-05,-7.012657091189778e-05,-3.8405380527972016e-05,,,,,,
1637705108.984032,,,,,,,-0.24522208067058057,-0.017442701523893933,-0.19427229765279275,2.9119911797901663,0.2846116527998747,-0.46482562407745315
1637705108.991221,-0.027328368997503516,-0.10427340951523846,-0.05852841899502792,-5.6864626804553617e-05,-0.00017329770718812901,5.206762448452251e-06,,,,,,
1637705108.9939704,,,,,,,-0.24523013357324958,-0.017450977873670476,-0.1942976662460908,2.911939365020973,0.2846181390881437,-0.4647224368752598
1637705109.0012438,-0.023392898440100066,-0.019002758299456877,0.20992176217270142,-3.1735070912890557e-05,-0.00015174411477858859,-2.9818533724322582e-05,,,,,,
1637705109.0039172,,,,,,,-0.24523740596296423,-0.017451800201679357,-0.1943216428602551,2.9118892847159636,0.28460066212289864,-0.46474067607959496
1637705109.0112624,-0.10010233322514803,0.036631854560283852,-0.1104213736512456,-1.1641820974063948e-05,-5.9777669381644427e-05,-4.6201333547071094e-05,,,,,,
1637705109.0139086,,,,,,,-0.24524651824379473,-0.017458184922565123,-0.19431785848465544,2.911870945847518,0.28467771013778687,-0.4646917684258238
1637705109.0212798,-0.077612082757609363,-0.11112590534387343,0.23551238176272626,-6.8660246858460766e-05,-0.00011761582812248289,-5.478818035072053e-05,,,,,,
1637705109.0239503,,,,,,,-0.24522985648186452,-0.017446152176775476,-0.19429084616160397,2.9118934843042235,0.2846023642384158,-0.4649139365848573
1637705109.0239975,,,,,,,-0.24524456267449518,-0.017464654127514995,-0.19429673418703075,2.9118211754604584,0.2846433662738967,-0.46481198022688275
1637705109.0311475,-0.081641057807809003,0.0010529279668171979,-0.07169070708244085,-2.7294992958772626e-05,-8.8254114775502185e-05,-3.3434048167965e-05,,,,,,
1637705109.0339396,,,,,,,-0.24524421267984817,-0.01747037917531441,-0.19430249220917317,2.911720281134977,0.28460825558797015,-0.46487392478491735
1637705109.0411716,0.026099800596517429,-0.025201319616090186,-0.1398952908081217,-3.3978543549043305e-05,-0.0001514738206310205,-2.4282277232497845e-05,,,,,,
1637705109.043923,,,,,,,-0.24524179679402058,-0.017446241060754042,-0.19430693947558875,2.911778943309378,0.2846056369330021,-0.46507811972263846
1637705109.0511951,-0.061830818804703473,-0.064503721900489946,0.13060552057532426,-0.00011035525649704638,-0.00015160368978833847,-4.8348045247982585e-05,,,,,,
1637705109.0539477,,,,,,,-0.2452301990652328,-0.017459432164817434,-0.19429228294082124,2.911745222670931,0.28453194658877723,-0.46510588599717145
1637705109.0612,-0.065994999881835867,0.024262548422612624,-0.1738886012386729,-8.2197272540980072e-05,-0.00013665130656977315,-1.818109660885192e-05,,,,,,
1637705109.0639322,,,,,,,-0.24524728125907172,-0.017465355579344533,-0.1942937275036396,2.911619504582731,0.28455097982956584,-0.46533362884482166
1637705109.0712173,0.005575477520854728,-0.038422452262607959,-0.3107648319712695,-4.4289563323898998e-05,-0.00017112557285590136,-1.863303591430679e-05,,,,,,
1637705109.073954,,,,,,,-0.24523311694009703,-0.017459953652578214,-0.19430520169397492,2.9116481501101616,0.2844796183209647,-0.46536531249241353
1637705109.0740123,,,,,,,-0.24522248341378483,-0.017449548877376375,-0.19429893686691402,2.91172764829514,0.28449912031852564,-0.4652943597700911
1637705109.0812464,0.095560409746849331,-0.086767407674797681,-0.32337554056464946,-7.4834861346951523e-05,-0.00015979798084951683,-3.535479021614732e-05,,,,,,
1637705109.0840204,,,,,,,-0.2452301310176405,-0.017443500614639756,-0.19430456228451687,2.9116483226300724,0.284422663800877,-0.4655364312839479
1637705109.091298,-0.084655492434731028,-0.039898459619763793,-0.21154279814977173,-8.7862815778636571e-05,-7.5995125965975084e-05,-1.5017521470667844e-05,,,,,,
1637705109.094035,,,,,,,-0.24523205144422702,-0.017462336209087936,-0.19432960671337118,2.911650207466402,0.2844777236396398,-0.46528316417898247
1637705109.101276,-0.13131157917868716,-0.12133218613320876,0.30245367051820615,-8.7649518427395292e-05,-9.557198829728892e-05,-6.314905750164079e-05,,,,,,
1637705109.1039417,,,,,,,-0.24522873974187656,-0.017449850860267013,-0.19428195258895153,2.911695495776222,0.28451899820142496,-0.46533295656415197
1637705109.111178,0.061572145133004949,-0.041785354731280276,-0.2090073117659177,-2.1015349532789513e-05,-0.00013890143512277007,-1.637333938703245e-05,,,,,,
1637705109.1140842,,,,,,,-0.24522863651016918,-0.017445237281586784,-0.19433774246202484,2.9117539112862403,0.2844961473943193,-0.4653135850942126
1637705109.121174,-0.062601805668209762,-0.097045990146602229,0.02659275195485833,-7.4697909917993024e-05,-0.00010557650137529753,-4.5523424588890526e-05,,,,,,
1637705109.1239944,,,,,,,-0.24523602340371697,-0.017454358514068985,-0.19430474306891132,2.9117117118622224,0.28452100298371047,-0.4652523793662181
1637705109.1240382,,,,,,,-0.2452399321873944,-0.017450865828365608,-0.19431316340266713,2.9117644790113375,0.2845781846988886,-0.4651605560898679
1637705109.1311922,-0.098713500368999688,-0.11914835962434267,-0.06635728923289363,-8.2024396868117199e-06,-0.00012719859805967066,-3.806642604888e-05,,,,,,
1637705109.1339395,,,,,,,-0.2452327524766446,-0.017453728115032346,-0.19428789250105005,2.9118785326934433,0.2846304506448228,-0.46486595660041924
1637705109.1412098,0.02592013863354739,-0.17394114956486362,-0.13861865117274164,-7.3712038234243139e-05,-0.00016332455509773417,-1.569543042884841e-05,,,,,,
1637705109.1439428,,,,,,,-0.24522951979451293,-0.017447595247520847,-0.19432031855116383,2.9119039122161254,0.2846079860488557,-0.4648562603283701
1637705109.151231,-0.020789641377556199,-0.0068931754283823466,0.3646309138050743,-6.3920825209289083e-06,-6.7966604498012633e-05,-8.235647798348483e-05,,,,,,
1637705109.15397,,,,,,,-0.24524095328130024,-0.017461764149740877,-0.1943159836199677,2.911807417546452,0.28459809927605645,-0.46485329927416386
1637705109.1612449,-0.0083247274872258435,-0.064887286204480782,0.0032974147754814,-4.1782899719451266e-05,-0.00012349422144894748,-8.69037119429275e-06,,,,,,
1637705109.1639242,,,,,,,-0.24523234994230525,-0.01745023526708875,-0.19430767641197477,2.9119419813971,0.2845806354746301,-0.4647541939013104
1637705109.1712623,-0.027005731067706148,-0.074753359490479759,0.02336779120346577,-9.7024794220582094e-05,-9.8766924423088502e-05,-4.1004031534338375e-05,,,,,,
1637705109.1739268,,,,,,,-0.2452298223764219,-0.0174462977586608,-0.19430666728404955,2.911992239408206,0.28462701245624533,-0.464645469052296
1637705109.1740084,,,,,,,-0.24522550044394165,-0.017430766165219574,-0.19432042602158195,2.912109877600973,0.28465408812710896,-0.464542409016757
1637705109.1811578,0.1844612281650517,-0.13760277662569828,-0.41509342433428387,-8.5921637809861925e-05,-0.00017833205272910132,2.2945380187565367e-05,,,,,,
1637705109.1840258,,,,,,,-0.2452366388603969,-0.017452906017957653,-0.19430848720588878,2.9119478465425708,0.284662486782735,-0.46462100754160246
1637705109.191161,0.063608364296272049,-0.069732927053478361,-0.06433334834753701,-2.5880644189019866e-05,-0.0001792839425735462,-8.238431888837883e-06,,,,,,
1637705109.1939867,,,,,,,-0.2452343194486291,-0.017449214593699552,-0.1943052439270403,2.9119975531339217,0.28462982442719237,-0.46463721397731245
1637705109.2011778,-0.080332861243597897,-0.17131293375322176,-0.0386893500967993,-2.882643964838251e-05,-0.00012514626052733825,-5.478818035072053e-05,,,,,,
1637705109.203941,,,,,,,-0.24524468172382108,-0.01745728750941744,-0.1943131866386255,2.9118719143328975,0.2846578487813276,-0.464686479524199
1637705109.211194,-0.06079007205721218,-0.112123031923376,0.03500433923883861,1.7577428942459945e-05,-9.1179474314272472e-05,-3.998716809706232e-05,,,,,,
1637705109.2139494,,,,,,,-0.245243009954493,-0.017457397303708017,-0.1943069681925027,2.911926555524629,0.284710099422525,-0.46465919583580934
1637705109.2212138,-0.082270041183655995,-0.077382948887603081,-0.07617006636058221,-9.4801736597386075e-05,-0.00017628347996380596,-5.5579074135267414e-05,,,,,,
1637705109.2239969,,,,,,,-0.24523998249882992,-0.017454653411812543,-0.19430741499677973,2.9118460064437928,0.28463766094066045,-0.4648095883503437
1637705109.2240767,,,,,,,-0.24523074076326526,-0.017443586430946678,-0.19431093951818867,2.911946364617343,0.28459742842556074,-0.46481605158572437
1637705109.231228,-0.027169422281920264,-0.054595183318671074,-0.13054512873994284,1.3433572150368165e-05,-0.00013936466872933444,-1.3096779422482052e-05,,,,,,
1637705109.2339215,,,,,,,-0.2452405335387288,-0.017474758251248196,-0.19430924840468944,2.911749137401211,0.28460979519468393,-0.4649114603816829
1637705109.2412574,-0.047978020682308831,-0.045483167984469719,-0.2731506690557044,-2.7726574371982476e-05,-0.00013925364431483574,-1.5469460776122712e-05,,,,,,
1637705109.243931,,,,,,,-0.24523502525453458,-0.017452316932301287,-0.19430793669633128,2.9117671015376025,0.2845799712578987,-0.46502213827419586
1637705109.2512949,-0.05842145526626806,-0.0082850481443740402,0.22980531328819076,1.2002786312093926e-05,-7.9264213517161287e-05,-8.179155385166711e-05,,,,,,
1637705109.2540257,,,,,,,-0.2452343109663364,-0.017455544148108543,-0.19430339534838026,2.911713678902923,0.28453679836698664,-0.46528798695332907
1637705109.2612896,-0.065801418470099557,-0.033214600710887776,-0.17573016503326144,-7.7739301489623166e-05,-0.00010550595866025506,-1.9197960046127976e-05,,,,,,
1637705109.2639363,,,,,,,-0.2452429483153058,-0.01746768803328677,-0.19430564509371795,2.9116465099481252,0.28454721902004226,-0.46524014586001233
1637705109.2711627,0.044269811840016139,-0.014325631431834272,-0.17398201389491952,-5.8805255674530067e-06,-0.00016082229579252098,-2.8801670287049996e-05,,,,,,
1637705109.2739694,,,,,,,-0.24522552236042888,-0.017456865976136243,-0.19428960595171174,2.9116621743763376,0.2845055247979478,-0.4653761905217576
1637705109.274021,,,,,,,-0.24522557873309933,-0.017453648035024194,-0.1942971184191712,2.911626986456433,0.28444438820085016,-0.4654993722265885
1637705109.2811797,-0.10038713312222095,-0.15813399843513398,-0.17198031411819237,-2.5345567895380734e-05,-0.00011061206885995653,-3.354703299432785e-05,,,,,,
1637705109.283938,,,,,,,-0.24524010101695215,-0.01746202506704836,-0.19431960919473412,2.911552589720193,0.2844511444770625,-0.46554504142327974
1637705109.2911975,-0.087849510917549806,-0.070752711046374969,-0.512411619257028,-5.7172511501775615e-05,-0.00016395161879328892,-4.735902271561787e-06,,,,,,
1637705109.2939851,,,,,,,-0.2452302864204372,-0.017452034288224838,-0.1943007340059657,2.9116616890504377,0.28451308923734697,-0.4654238755919672
1637705109.3012104,0.029152182083055957,-0.0092523889146475819,0.11908907452655448,-7.5599536911296597e-05,-0.00015802158461530641,-8.235647798348483e-05,,,,,,
1637705109.303952,,,,,,,-0.24522329161451403,-0.01746423076011494,-0.19429042857835221,2.9115663998156003,0.28437560272074175,-0.46552708007409505
1637705109.3112288,0.058815853616187651,-0.21034962200479332,-0.3590814163597358,-0.00010064428660865801,-0.00013882155851848224,-3.558075986887649e-05,,,,,,
1637705109.3139641,,,,,,,-0.2452159645697902,-0.017432484498466877,-0.19431433766412676,2.91179662269546,0.28452003553951827,-0.46523903999392247
1637705109.3212533,-0.062580987781159433,-0.11807765433168346,0.021588502513040453,-7.9591383206283306e-05,-0.00010500969485995953,-6.213219406436474e-05,,,,,,
1637705109.3240259,,,,,,,-0.24523182337200886,-0.017442069315279612,-0.1942824336012613,2.9117087698266872,0.28456535221733514,-0.46542216853075735
1637705109.324066,,,,,,,-0.2452265419708497,-0.01744994050465068,-0.1942890075122572,2.9116951094454873,0.284525707211378,-0.4653960722842945
1637705109.3312736,-0.030371944994903616,-0.026540249333525747,-0.2994218665698156,-3.9221392000305123e-05,-0.00022351604606625036,-1.1203878279193724e-06,,,,,,
1637705109.333924,,,,,,,-0.24522857284259222,-0.017442030003266273,-0.1943100409554046,2.9116755753288617,0.2844763256168203,-0.46549475321833883
1637705109.3412793,-0.045160185661631561,-0.0074651510815067993,-0.09682315983468115,-2.0522961840585346e-06,-0.00016135180296394583,-2.044079313612973e-05,,,,,,
1637705109.3439279,,,,,,,-0.2452213757200641,-0.017446960029212866,-0.19429340173629583,2.911682632568056,0.2844522405331541,-0.46545610254322606
1637705109.3511584,-0.06301182699380202,-0.065678668242481933,0.02812738845034879,-0.00010149000360027067,-0.00016605487961659149,-4.778312111616487e-05,,,,,,
1637705109.354049,,,,,,,-0.24522250687616598,-0.01744803831242786,-0.1943011432126739,2.9116170106650263,0.28441330846500706,-0.4655462037511553
1637705109.3611743,-0.046283800101942385,-0.10727651398811688,-0.0787900689572325,-9.4514792203895321e-05,-0.00010853764710854876,-4.043910740251719e-05,,,,,,
1637705109.3639605,,,,,,,-0.24523617300179806,-0.017463676897252256,-0.19430913767706748,2.9116140962362445,0.2844827963460276,-0.4654541436150716
1637705109.3711853,0.0056212635935078683,0.0032136672802707414,-0.3150529177151924,-3.5835185621630911e-05,-0.00017198483576622841,-3.524180538978447e-05,,,,,,
1637705109.3739495,,,,,,,-0.24524318609968673,-0.01744308792732016,-0.19433926886034825,2.91166007003661,0.2845194550000447,-0.46535346063067556
1637705109.3740025,,,,,,,-0.24523489795375583,-0.017457959301729026,-0.19431096169320916,2.9116717352424986,0.2844998766070363,-0.46531975821189264
1637705109.381203,0.042976029136410396,-0.057581145869377189,-0.23983793654923957,-3.1740718063444443e-05,-0.00016935996653966151,-1.140200702702543e-05,,,,,,
1637705109.3839312,,,,,,,-0.24524809445121934,-0.01746671690752144,-0.19430656487676923,2.9116767567081236,0.28459723167953366,-0.46518839165799064
1637705109.391249,-0.030612882817263348,-0.16164245588988096,-0.2790623557296392,-8.7589978807716849e-05,-0.00014041710518369156,-1.8859005567035958e-05,,,,,,
1637705109.3939943,,,,,,,-0.24522713532276838,-0.017455384798393148,-0.19430914215495698,2.9117670578899517,0.284518380586444,-0.4650960724885432
1637705109.401246,-0.059273252421904954,-0.080917066149228278,0.3192812933078919,-0.00012516981466941725,-0.00010718864116571478,-0.00010371061016624036,,,,,,
1637705109.4039433,,,,,,,-0.2452284370420427,-0.017444105558608813,-0.19429273297547234,2.9118787188461797,0.2845592479189376,-0.46500403671283175
1637705109.411264,0.0057215582411701566,-0.033684566715559992,-0.2795516601195054,-5.2811301385659959e-05,-0.00013625419047138404,-1.9197960046127976e-05,,,,,,
1637705109.4139168,,,,,,,-0.24521970905545612,-0.017440951523413767,-0.19431188452266956,2.9119818751130633,0.28458037526665814,-0.46483453008471404
1637705109.4212902,-0.081835900287745567,0.016683391335738901,-0.07270490163598176,-4.0922550014493062e-05,-0.00011843127092111121,-4.077806188160921e-05,,,,,,
1637705109.423999,,,,,,,-0.24523829271535041,-0.017448228756682865,-0.19431288957253323,2.911824934966888,0.28458483364839454,-0.46500459716220977
1637705109.424067,,,,,,,-0.2452288225631274,-0.01745354992167586,-0.1943097617770031,2.91183799554201,0.28457444391725983,-0.46493134366634653
1637705109.43115,0.062294742931325656,-0.15004335267351726,-0.17501844955709167,-3.502538997355651e-05,-0.00016186299068333366,-2.4847201364315563e-05,,,,,,
1637705109.4339564,,,,,,,-0.24523597697510338,-0.01745102988660191,-0.19430404248376787,2.911833249547647,0.2846046823892574,-0.4648571064172053
1637705109.441171,-0.083060680258918843,-0.060160059607116408,-0.20200136254737266,-1.3491146689975559e-05,-9.1373869801990979e-05,-8.577386367929901e-06,,,,,,
1637705109.4439406,,,,,,,-0.245238476464064,-0.017444641801263122,-0.194331197871898,2.9118709994241643,0.28460671026120854,-0.4649125466648745
1637705109.451187,-0.059964865707941316,-0.12484191798777902,0.23153122331790144,-9.786725082829832e-05,-0.00013617452704449136,-6.224517889073106e-05,,,,,,
1637705109.4539998,,,,,,,-0.2452269330012098,-0.017457965833200306,-0.19430941896760434,2.911883131577082,0.2845435592662185,-0.4649437193993303
1637705109.4612064,-0.083626457854028308,-0.14808226348364145,-0.1474216819686145,-0.00011107380321137659,-9.4092686842335888e-05,-3.5919714347968507e-05,,,,,,
1637705109.4639673,,,,,,,-0.2452407972463683,-0.017460703069171912,-0.19430164851944598,2.9117785141143857,0.2845991993297446,-0.4649832419134246
1637705109.4712265,0.045590592115891677,-0.189889319092234,-0.038471387232222654,-7.7371003555494483e-05,-0.00019766157874916013,-3.6484638479786224e-05,,,,,,
1637705109.4739828,,,,,,,-0.24523726308411503,-0.017465819836128688,-0.19430879060865436,2.911731366622642,0.2845569625845348,-0.46510560287735087
1637705109.4740424,,,,,,,-0.24523253927861483,-0.01746388955749545,-0.19430087672871876,2.9117338116333373,0.2845454185500099,-0.46508325140238427
1637705109.48125,-0.062983480809757436,-0.11528985174520728,-0.07514697536358916,-2.6491640050141232e-05,-0.00010501149921513248,-5.0494756948897546e-05,,,,,,
1637705109.4839344,,,,,,,-0.24523612013464557,-0.017460236109712035,-0.19431418284410862,2.91160708449228,0.2844619482108807,-0.46537999422176374
1637705109.4912732,0.0076716328089315011,-0.035594281775872066,-0.16470302337435783,-2.6239374148867667e-05,-0.00015222415468776378,4.754823142997383e-06,,,,,,
1637705109.494025,,,,,,,-0.2452414657828128,-0.017449693248317744,-0.1943177938783046,2.9117524471496967,0.28457962017875954,-0.46524766361783976
1637705109.5012817,-0.094132800193189786,-0.017700592819263332,0.3021867772146418,-2.2929357635788541e-05,-0.00012135018772044021,-8.043573593529904e-05,,,,,,
1637705109.5039415,,,,,,,-0.24523738897004066,-0.01745552662200614,-0.19432570291236795,2.911619545157843,0.2845092593461071,-0.4652856247396095
1637705109.5111625,-0.15730741278941518,-0.043994198916218134,-0.3384194264421865,-1.65341294393805e-05,-0.00010983008260985872,-1.5356475949756393e-05,,,,,,
1637705109.5139725,,,,,,,-0.24522999688695793,-0.017453083051264806,-0.19431959101209562,2.91160709667177,0.2844521362237884,-0.46548605435844864
1637705109.5212145,0.0081653703402715452,-0.14970118541124522,-0.10439848143416164,-8.4985020210964779e-05,-0.00019983965143768238,-2.7106897891589904e-05,,,,,,
1637705109.5240858,,,,,,,-0.24522996725770657,-0.017458014344741646,-0.19430043106058725,2.911601339337427,0.28446456569078754,-0.465513775698675
1637705109.5241244,,,,,,,-0.24523386438867412,-0.017459804082786856,-0.1943180799726697,2.911589220604255,0.28447249974616645,-0.46542141568476425
1637705109.5311973,0.078532803649631083,0.0036481159769750637,-0.25035798093137274,-5.4894417494118656e-05,-0.00017829199738444139,-3.524180538978447e-05,,,,,,
1637705109.5340002,,,,,,,-0.24523887960227908,-0.01746341334498619,-0.19431544057415007,2.9115302103730585,0.2844625548463677,-0.46561476015502884
1637705109.541214,-0.048156311103917729,-0.026011420719874577,-0.17828344430401977,-0.00010241800487046251,-0.00012445090573434892,-2.2361535184312054e-05,,,,,,
1637705109.5439334,,,,,,,-0.24522029769633208,-0.0174350847129795,-0.19431373042640387,2.9116672209094583,0.2844332321628764,-0.46558699195422354
1637705109.551229,-0.027790474564922351,0.00037516522259004037,-0.050926408065191,-8.9249043037038111e-05,-0.00015494318490551158,-7.263978291619996e-05,,,,,,
1637705109.5540164,,,,,,,-0.24522667540312343,-0.017452658224483747,-0.1942965247858255,2.911608288725696,0.2844619069902752,-0.46547709427576056
1637705109.5612514,-0.06549728830098657,-0.034728874839092226,-0.20613820875260913,-4.2768402169110068e-05,-0.00012562876523151951,-1.9536914525216525e-05,,,,,,
1637705109.563995,,,,,,,-0.2452272007703452,-0.01745609670347531,-0.19429572317707822,2.9116574225659586,0.28449486429184095,-0.46544937935088315
1637705109.5712678,-0.043525594287512348,-0.16342193108898456,-0.011604128006819536,-1.1984249014447557e-05,-8.3589289112340529e-05,-6.857232916710268e-05,,,,,,
1637705109.5739396,,,,,,,-0.24522234034563029,-0.01744985565446447,-0.19429403387743827,2.9115403379176676,0.2843921790724063,-0.46568355093159114
1637705109.5739903,,,,,,,-0.2452216654032885,-0.01744089924761666,-0.19430247921827226,2.911725433641979,0.28453002513953723,-0.46533126915215234
1637705109.5812843,-0.046845211875368324,-0.029394366628999226,-0.07331430801245276,-0.0001115559386814685,-0.00014003332182661396,-2.2474520010674903e-05,,,,,,
1637705109.5839424,,,,,,,-0.24523712223278385,-0.017457625796846066,-0.19430783204541002,2.9115765953614647,0.28451401065382004,-0.4654190037296041
1637705109.5913198,-0.050278210067884826,-0.09232450454358182,-0.40721562365743225,-6.2447090174737557e-05,-0.00017221544380322418,2.9470659211779104e-06,,,,,,
1637705109.5939834,,,,,,,-0.24523701357918318,-0.01746851214631981,-0.19431850301814602,2.911636952238235,0.2845337094103222,-0.4652718948275872
1637705109.6013246,-0.006898437201220917,-0.013845586081678855,0.12293678631959537,-7.5193513278458456e-05,-0.00017996598553285192,-8.190453867802996e-05,,,,,,
1637705109.6039448,,,,,,,-0.2452399884947469,-0.017453386251663205,-0.1943098202741853,2.9115369061965026,0.2844467694019599,-0.46562410744115146
1637705109.6111982,-0.06534695628872568,-0.052506354679556423,-0.23689321376658867,-1.1744442237260255e-05,-0.0001154144283635642,-1.2192900811572316e-05,,,,,,
1637705109.6139314,,,,,,,-0.24523796812028048,-0.017455809154867358,-0.19431280324281952,2.9115969921595393,0.2844932454173829,-0.4653486442349545
1637705109.6212626,-0.062579428687425664,0.0074662552350759949,0.030164674000884517,-5.2293457749432701e-05,-0.00010777506710512211,-3.716254743797026e-05,,,,,,
1637705109.624013,,,,,,,-0.24523062305074922,-0.01744640958616478,-0.19430660488933926,2.9117063319419154,0.2844620987577805,-0.4654607800683122
1637705109.6240828,,,,,,,-0.24523832536677342,-0.017452203312234155,-0.19431487693751992,2.91162707215481,0.28448831649755607,-0.46547379184799925
1637705109.631384,0.055579646359206057,-0.12851072267066446,-0.5701272961526591,-0.00010904079389737278,-0.00015410637544834797,-4.179492531888526e-05,,,,,,
1637705109.6340349,,,,,,,-0.24524048766652903,-0.01745541026724115,-0.19433603981806757,2.9116840259251324,0.2845179247617886,-0.4651897935391011
1637705109.6412497,-0.060619024797564515,-0.030838908011634157,0.07498940433439394,1.8134532334463219e-05,-0.00010299094902521487,-2.2813474489766922e-05,,,,,,
1637705109.6439333,,,,,,,-0.24524219637225098,-0.017466309911502664,-0.1943296170409251,2.9116941230780267,0.28453823864149996,-0.46522907001969205
1637705109.6512675,-0.094423181518826629,-0.10625993300887202,0.3083164267531533,-5.7896122955173464e-05,-0.00014936607748013779,-5.896861892618066e-05,,,,,,
1637705109.6539423,,,,,,,-0.24524064254347466,-0.017463223238892572,-0.19432446957480176,2.911776632759155,0.28459172740091676,-0.4649644528400969
1637705109.661149,-0.045418441655203756,-0.082050442654463582,-0.10752558130758061,-1.9635273808085516e-05,-9.9487410641648497e-05,-3.806642604888e-05,,,,,,
1637705109.663968,,,,,,,-0.24524300825948953,-0.017445270414755465,-0.19433007935496405,2.911717343162512,0.284503020288844,-0.46530147611579326
